Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Month,Hour
2023-11-04T00:00:00Z,20:26:00,Saturday,ST GEORGE YUS STATION,SUDP,0,0,N,YU,5766,November,20
2023-11-04T00:00:00Z,20:28:00,Saturday,ROSEDALE STATION,MUPAA,5,11,N,YU,6066,November,20
2023-11-04T00:00:00Z,22:00:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,November,22
2023-11-04T00:00:00Z,22:06:00,Saturday,GREENWOOD YARD,SUG,0,0,Invalid,BD,Invalid,November,22
2023-11-04T00:00:00Z,23:04:00,Saturday,BLOOR STATION,MUIRS,0,0,N,YU,6616,November,23
2023-11-04T00:00:00Z,23:46:00,Saturday,SHEPPARD-YONGE STATION,SUDP,0,0,W,SHP,6141,November,23
2023-11-05T00:00:00Z,05:33:00,Sunday,UNION STATION,MUIRS,0,0,Invalid,YU,Invalid,November,5
2023-11-05T00:00:00Z,07:54:00,Sunday,FINCH STATION TO ST CL,MUO,0,0,Invalid,YU,Invalid,November,7
2023-11-05T00:00:00Z,07:54:00,Sunday,VAUGHAN MC STATION,MUATC,7,0,S,YU,5956,November,7
2023-11-05T00:00:00Z,08:34:00,Sunday,DONLANDS STATION,EUVE,4,0,E,BD,5234,November,8
2023-11-05T00:00:00Z,09:18:00,Sunday,HIGH PARK STATION,MUIRS,0,0,Invalid,BD,Invalid,November,9
2023-11-05T00:00:00Z,09:43:00,Sunday,QUEEN'S PARK STATION,SUUT,36,42,S,YU,5386,November,9
2023-11-05T00:00:00Z,11:12:00,Sunday,SUMMERHILL STATION,PUOPO,4,10,N,YU,6106,November,11
2023-11-05T00:00:00Z,12:15:00,Sunday,SHEPPARD WEST STATION,MUIS,0,0,Invalid,YU,Invalid,November,12
2023-11-05T00:00:00Z,12:37:00,Sunday,BATHURST STATION,SUDP,4,8,E,BD,5227,November,12
2023-11-05T00:00:00Z,14:00:00,Sunday,KIPLING STATION,PUCSS,0,0,W,BD,5270,November,14
2023-11-05T00:00:00Z,15:12:00,Sunday,JANE STATION,MUIS,0,0,Invalid,BD,Invalid,November,15
2023-11-05T00:00:00Z,15:26:00,Sunday,WILSON STATION,SUPOL,11,17,N,YU,5571,November,15
2023-11-05T00:00:00Z,15:38:00,Sunday,ROSEDALE STATION,MUIS,0,0,Invalid,YU,Invalid,November,15
2023-11-05T00:00:00Z,15:58:00,Sunday,ROSEDALE STATION,MUIS,0,0,S,YU,Invalid,November,15
2023-11-05T00:00:00Z,16:23:00,Sunday,EGLINTON WEST STATION,MUIRS,0,0,Invalid,YU,Invalid,November,16
2023-11-05T00:00:00Z,16:53:00,Sunday,SPADINA YUS STATION,MUPAA,4,10,N,YU,5901,November,16
2023-11-05T00:00:00Z,17:01:00,Sunday,GREENWOOD STATION,MUIRS,0,0,Invalid,BD,Invalid,November,17
2023-11-05T00:00:00Z,17:44:00,Sunday,SHEPPARD WEST STATION,MUPAA,0,0,N,YU,5766,November,17
2023-11-05T00:00:00Z,18:18:00,Sunday,DUFFERIN STATION,SUAP,0,0,Invalid,BD,Invalid,November,18
2023-11-05T00:00:00Z,18:27:00,Sunday,JANE STATION,MUD,10,14,E,BD,5130,November,18
2023-11-05T00:00:00Z,19:00:00,Sunday,VAUGHAN MC STATION,TUNIP,6,12,S,YU,5526,November,19
2023-11-05T00:00:00Z,19:02:00,Sunday,BLOOR STATION,MUATC,6,12,N,YU,5766,November,19
2023-11-05T00:00:00Z,19:22:00,Sunday,EGLINTON WEST STATION,SUUT,49,54,S,YU,5406,November,19
2023-11-05T00:00:00Z,19:35:00,Sunday,WILSON STATION,SUAP,0,0,Invalid,YU,Invalid,November,19
2023-11-05T00:00:00Z,19:36:00,Sunday,KIPLING STATION,MUIRS,0,0,Invalid,BD,Invalid,November,19
2023-11-05T00:00:00Z,20:25:00,Sunday,OSGOODE STATION,MUPAA,0,0,S,YU,5406,November,20
2023-11-05T00:00:00Z,20:35:00,Sunday,DUPONT STATION,MUIS,0,0,S,YU,Invalid,November,20
2023-11-05T00:00:00Z,20:41:00,Sunday,SPADINA BD STATION,SUDP,0,0,W,BD,5275,November,20
2023-11-05T00:00:00Z,20:58:00,Sunday,KIPLING STATION,MUIR,5,10,E,BD,5169,November,20
2023-11-05T00:00:00Z,20:59:00,Sunday,BAY STATION,SUG,0,0,W,BD,Invalid,November,20
2023-11-05T00:00:00Z,21:40:00,Sunday,UNION STATION,MUSAN,5,10,N,YU,5921,November,21
2023-11-05T00:00:00Z,21:41:00,Sunday,DUNDAS STATION,SUDP,0,0,Invalid,YU,Invalid,November,21
2023-11-05T00:00:00Z,22:00:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,November,22
2023-11-05T00:00:00Z,22:58:00,Sunday,EGLINTON STATION,SUDP,0,0,Invalid,YU,Invalid,November,22
2023-11-05T00:00:00Z,23:20:00,Sunday,SPADINA BD STATION,MUIS,0,0,Invalid,BD,Invalid,November,23
2023-11-05T00:00:00Z,23:23:00,Sunday,KING STATION,MUIR,10,16,N,YU,5976,November,23
2023-11-05T00:00:00Z,23:52:00,Sunday,CASTLE FRANK STATION,SUO,0,0,E,BD,5275,November,23
2023-11-05T00:00:00Z,00:30:00,Sunday,SHERBOURNE STATION,MUI,16,22,E,BD,5320,November,0
2023-11-05T00:00:00Z,01:01:00,Sunday,BATHURST STATION,SUDP,0,0,Invalid,BD,Invalid,November,1
2023-11-05T00:00:00Z,01:22:00,Sunday,KENNEDY BD STATION,MUIE,0,0,Invalid,BD,Invalid,November,1
2023-11-05T00:00:00Z,01:30:00,Sunday,SHEPPARD WEST STATION,MUIS,0,0,S,YU,5993,November,1
2023-11-05T00:00:00Z,01:44:00,Sunday,SHEPPARD WEST STATION,MUIR,0,0,Invalid,YU,Invalid,November,1
2023-11-06T00:00:00Z,02:35:00,Monday,KENNEDY BD STATION,MUIRS,0,0,Invalid,BD,Invalid,November,2
2023-11-06T00:00:00Z,04:59:00,Monday,KENNEDY BD STATION,SUO,0,0,Invalid,BD,Invalid,November,4
2023-11-06T00:00:00Z,05:25:00,Monday,DUNDAS STATION,SUO,0,0,S,YU,Invalid,November,5
2023-11-06T00:00:00Z,06:03:00,Monday,EGLINTON STATION,MUDD,4,0,N,YU,6121,November,6
2023-11-06T00:00:00Z,06:13:00,Monday,WOODBINE STATION,MUD,3,8,W,BD,5240,November,6
2023-11-06T00:00:00Z,06:32:00,Monday,WARDEN STATION,PUMO,0,0,Invalid,BD,Invalid,November,6
2023-11-06T00:00:00Z,07:00:00,Monday,FINCH STATION TO ST CL,MUO,0,0,Invalid,YU,Invalid,November,7
2023-11-06T00:00:00Z,07:43:00,Monday,LANSDOWNE STATION,PUMEL,0,0,Invalid,BD,Invalid,November,7
2023-11-06T00:00:00Z,07:47:00,Monday,WOODBINE STATION,MUSC,0,0,W,BD,5306,November,7
2023-11-06T00:00:00Z,08:11:00,Monday,LAWRENCE STATION,MUPAA,3,6,N,YU,5976,November,8
2023-11-06T00:00:00Z,08:31:00,Monday,ST GEORGE YUS STATION,MUI,17,20,S,YU,5561,November,8
2023-11-06T00:00:00Z,08:59:00,Monday,KEELE STATION,MUSC,0,0,W,BD,5147,November,8
2023-11-06T00:00:00Z,09:18:00,Monday,DUNDAS STATION,PUOPO,0,0,N,YU,5381,November,9
2023-11-06T00:00:00Z,10:07:00,Monday,HIGHWAY 407 STATION,MUPAA,3,6,N,YU,5931,November,10
2023-11-06T00:00:00Z,10:19:00,Monday,WELLESLEY STATION,MUIRS,0,0,Invalid,YU,Invalid,November,10
2023-11-06T00:00:00Z,10:28:00,Monday,KENNEDY BD STATION,MUIS,0,0,Invalid,BD,Invalid,November,10
2023-11-06T00:00:00Z,10:46:00,Monday,SHEPPARD STATION,MUPAA,0,0,N,YU,6051,November,10
2023-11-06T00:00:00Z,10:48:00,Monday,VICTORIA PARK STATION,MUO,3,5,W,BD,5302,November,10
2023-11-06T00:00:00Z,10:50:00,Monday,VICTORIA PARK STATION,TUMVS,8,12,W,BD,5045,November,10
2023-11-06T00:00:00Z,11:58:00,Monday,SHEPPARD STATION,SUAE,0,0,Invalid,YU,Invalid,November,11
2023-11-06T00:00:00Z,12:04:00,Monday,ST CLAIR WEST STATION,EUTRD,5,10,N,YU,5626,November,12
2023-11-06T00:00:00Z,12:10:00,Monday,EGLINTON WEST STATION,EUCD,5,10,N,YU,5626,November,12
2023-11-06T00:00:00Z,12:20:00,Monday,GREENWOOD YARD,MUO,0,0,Invalid,BD,Invalid,November,12
2023-11-06T00:00:00Z,12:20:00,Monday,WARDEN STATION,MUSC,0,0,E,BD,5074,November,12
2023-11-06T00:00:00Z,13:22:00,Monday,UNION STATION,MUSAN,0,0,N,YU,5526,November,13
2023-11-06T00:00:00Z,13:28:00,Monday,BLOOR STATION,MUIS,0,0,S,YU,Invalid,November,13
2023-11-06T00:00:00Z,13:31:00,Monday,DONLANDS STATION,EUO,0,0,E,BD,5053,November,13
2023-11-06T00:00:00Z,13:41:00,Monday,MAIN STREET STATION,EUCD,4,8,E,BD,5053,November,13
2023-11-06T00:00:00Z,13:43:00,Monday,VICTORIA PARK STATION,SUDP,0,0,W,BD,5065,November,13
2023-11-06T00:00:00Z,13:45:00,Monday,BLOOR STATION,SUDP,0,0,S,YU,Invalid,November,13
2023-11-06T00:00:00Z,14:08:00,Monday,WOODBINE STATION,MUIS,0,0,W,BD,5057,November,14
2023-11-06T00:00:00Z,14:11:00,Monday,ST GEORGE YUS STATION,MUDD,6,11,S,YU,5556,November,14
2023-11-06T00:00:00Z,14:13:00,Monday,ST ANDREW STATION,SUDP,0,0,Invalid,YU,Invalid,November,14
2023-11-06T00:00:00Z,14:33:00,Monday,PAPE STATION,SUDP,0,0,Invalid,BD,Invalid,November,14
2023-11-06T00:00:00Z,14:37:00,Monday,YONGE BD STATION,MUIS,0,0,Invalid,BD,Invalid,November,14
2023-11-06T00:00:00Z,15:00:00,Monday,DAVISVILLE STATION,SUO,0,0,N,YU,6006,November,15
2023-11-06T00:00:00Z,15:04:00,Monday,DUPONT STATION,SUDP,12,17,S,YU,6081,November,15
2023-11-06T00:00:00Z,15:10:00,Monday,ROSEDALE STATION,SUUT,16,21,S,YU,5826,November,15
2023-11-06T00:00:00Z,15:12:00,Monday,KIPLING STATION,MUI,3,6,E,BD,4032,November,15
2023-11-06T00:00:00Z,15:16:00,Monday,PAPE STATION,SUDP,4,7,W,BD,5226,November,15
2023-11-06T00:00:00Z,15:29:00,Monday,ST CLAIR STATION,SUDP,3,8,S,YU,5551,November,15
2023-11-06T00:00:00Z,15:32:00,Monday,KENNEDY BD STATION,MUI,8,11,W,BD,5061,November,15
2023-11-06T00:00:00Z,15:34:00,Monday,UNION STATION,MUI,16,21,N,YU,6081,November,15
2023-11-06T00:00:00Z,15:54:00,Monday,GLENCAIRN STATION,PUOPO,0,0,N,YU,5926,November,15
2023-11-06T00:00:00Z,15:59:00,Monday,EGLINTON STATION,MUPAA,3,6,N,YU,5761,November,15
2023-11-06T00:00:00Z,16:00:00,Monday,BLOOR STATION,MUIS,0,0,Invalid,YU,Invalid,November,16
2023-11-06T00:00:00Z,16:18:00,Monday,OSGOODE STATION,EUDO,4,7,S,YU,5851,November,16
2023-11-06T00:00:00Z,16:29:00,Monday,ST ANDREW STATION,PUMEL,0,0,Invalid,YU,Invalid,November,16
2023-11-06T00:00:00Z,17:15:00,Monday,GREENWOOD STATION,MUSC,3,6,W,BD,5357,November,17
2023-11-06T00:00:00Z,17:41:00,Monday,DUNDAS STATION,SUO,0,0,Invalid,YU,Invalid,November,17
2023-11-06T00:00:00Z,18:04:00,Monday,DUNDAS WEST STATION,SUDP,0,0,E,BD,5320,November,18
2023-11-06T00:00:00Z,18:14:00,Monday,COLLEGE STATION,MUIRS,5,8,N,YU,5391,November,18
2023-11-06T00:00:00Z,19:34:00,Monday,SPADINA BD STATION,SUAE,4,9,W,BD,5084,November,19
2023-11-06T00:00:00Z,19:48:00,Monday,BLOOR STATION,SUAP,0,0,N,YU,Invalid,November,19
2023-11-06T00:00:00Z,20:18:00,Monday,GREENWOOD STATION,SUDP,0,0,Invalid,BD,Invalid,November,20
2023-11-06T00:00:00Z,20:37:00,Monday,PAPE STATION,SUDP,0,0,Invalid,BD,Invalid,November,20
2023-11-06T00:00:00Z,20:50:00,Monday,BAY STATION,SUAP,0,0,Invalid,BD,Invalid,November,20
2023-11-06T00:00:00Z,20:58:00,Monday,WARDEN STATION,EUNT,6,12,E,BD,5290,November,20
2023-11-06T00:00:00Z,22:00:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,November,22
2023-11-06T00:00:00Z,22:04:00,Monday,MAIN STREET STATION,SUDP,4,9,W,BD,5318,November,22
2023-11-06T00:00:00Z,22:31:00,Monday,VAUGHAN MC STATION,TUSUP,14,19,S,YU,5576,November,22
2023-11-06T00:00:00Z,23:07:00,Monday,MAIN STREET STATION,SUSA,0,0,E,BD,Invalid,November,23
2023-11-06T00:00:00Z,23:42:00,Monday,GREENWOOD YARD,MUIE,0,0,Invalid,BD,Invalid,November,23
2023-11-06T00:00:00Z,23:51:00,Monday,DUFFERIN STATION,MUIRS,0,0,W,BD,5106,November,23
2023-11-06T00:00:00Z,00:03:00,Monday,DUNDAS WEST STATION,MUIS,0,0,Invalid,BD,Invalid,November,0
2023-11-06T00:00:00Z,00:08:00,Monday,WARDEN STATION,SUEAS,12,17,W,BD,5169,November,0
2023-11-06T00:00:00Z,01:02:00,Monday,YORKDALE STATION,PUOPO,0,0,S,YU,6016,November,1
2023-11-06T00:00:00Z,01:16:00,Monday,DUNDAS STATION,MUIS,0,0,Invalid,YU,Invalid,November,1
2023-11-06T00:00:00Z,01:31:00,Monday,SHEPPARD WEST STATION,MUIS,0,0,Invalid,YU,Invalid,November,1
2023-11-06T00:00:00Z,01:43:00,Monday,BATHURST STATION,MUIRS,0,0,E,BD,Invalid,November,1
2023-11-06T00:00:00Z,01:49:00,Monday,ROSEDALE STATION,MUIS,0,0,Invalid,YU,Invalid,November,1
2023-11-06T00:00:00Z,01:55:00,Monday,EGLINTON STATION,MUIS,0,0,Invalid,YU,Invalid,November,1
2023-11-06T00:00:00Z,16:34:00,Monday,BESSARION STATION,PUMEL,0,0,Invalid,SHP,Invalid,November,16
2023-11-06T00:00:00Z,19:21:00,Monday,DON MILLS STATION,MUSAN,6,13,W,SHP,6191,November,19
2023-11-07T00:00:00Z,02:04:00,Tuesday,VAUGHAN MC STATION,SUDP,0,0,Invalid,YU,Invalid,November,2
2023-11-07T00:00:00Z,04:22:00,Tuesday,WILSON CARHOUSE,SUG,0,0,Invalid,YU,5491,November,4
2023-11-07T00:00:00Z,05:29:00,Tuesday,DUFFERIN STATION,MUNCA,0,0,Invalid,BD,Invalid,November,5
2023-11-07T00:00:00Z,05:40:00,Tuesday,KIPLING STATION,PUTWZ,4,0,E,BD,5186,November,5
2023-11-07T00:00:00Z,05:47:00,Tuesday,KIPLING STATION,MUSAN,0,0,E,BD,5149,November,5
2023-11-07T00:00:00Z,06:00:00,Tuesday,DAVISVILLE YARD,MUO,0,0,Invalid,YU/BD,Invalid,November,6
2023-11-07T00:00:00Z,06:07:00,Tuesday,YONGE STATION,PUTWZ,12,0,E,BD,5186,November,6
2023-11-07T00:00:00Z,06:15:00,Tuesday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5466,November,6
2023-11-07T00:00:00Z,06:21:00,Tuesday,HIGHWAY 407 STATION,PUOPO,3,6,S,YU,5466,November,6
2023-11-07T00:00:00Z,06:37:00,Tuesday,FINCH STATION,MUO,3,6,S,BD,5411,November,6
2023-11-07T00:00:00Z,06:38:00,Tuesday,FINCH STATION,MUO,0,0,Invalid,YU,Invalid,November,6
2023-11-07T00:00:00Z,06:47:00,Tuesday,JANE STATION,MUPAA,3,5,W,BD,5121,November,6
2023-11-07T00:00:00Z,07:15:00,Tuesday,EGLINTON STATION,MUATC,3,6,S,YU,5446,November,7
2023-11-07T00:00:00Z,07:17:00,Tuesday,YORK MILLS STATION,TUO,0,0,N,YU,5581,November,7
2023-11-07T00:00:00Z,07:32:00,Tuesday,CHRISTIE STATION,MUI,3,5,E,BD,5009,November,7
2023-11-07T00:00:00Z,08:11:00,Tuesday,BLOOR STATION,SUAP,0,0,Invalid,YU,Invalid,November,8
2023-11-07T00:00:00Z,08:13:00,Tuesday,DUNDAS STATION,SUAP,0,0,N,YU,Invalid,November,8
2023-11-07T00:00:00Z,08:32:00,Tuesday,ST GEORGE BD STATION,EUSC,0,0,W,YU,5045,November,8
2023-11-07T00:00:00Z,08:37:00,Tuesday,DAVISVILLE STATION,SUDP,0,0,N,YU,Invalid,November,8
2023-11-07T00:00:00Z,08:46:00,Tuesday,ST GEORGE YUS STATION,PUOPO,0,0,N,YU,6066,November,8
2023-11-07T00:00:00Z,08:49:00,Tuesday,GLENCAIRN STATION,PUOPO,0,0,S,YU,5426,November,8
2023-11-07T00:00:00Z,08:56:00,Tuesday,GLENCAIRN STATION,PUOPO,4,7,S,YU,5851,November,8
2023-11-07T00:00:00Z,09:37:00,Tuesday,BAY STATION,MUO,0,0,Invalid,BD,Invalid,November,9
2023-11-07T00:00:00Z,09:49:00,Tuesday,WOODBINE STATION,MUNCA,0,0,Invalid,BD,Invalid,November,9
2023-11-07T00:00:00Z,10:02:00,Tuesday,COLLEGE STATION,MUPAA,3,6,S,YU,5436,November,10
2023-11-07T00:00:00Z,10:49:00,Tuesday,DUNDAS WEST STATION,TUMVS,0,0,W,BD,5091,November,10
2023-11-07T00:00:00Z,11:18:00,Tuesday,COXWELL STATION,MUPAA,0,0,W,BD,5125,November,11
2023-11-07T00:00:00Z,11:22:00,Tuesday,GREENWOOD STATION,MUSC,0,0,W,BD,5125,November,11
2023-11-07T00:00:00Z,12:09:00,Tuesday,DONLANDS STATION,MUSC,0,0,W,BD,5290,November,12
2023-11-07T00:00:00Z,12:15:00,Tuesday,WILSON STATION,MUTO,4,9,N,YU,6086,November,12
2023-11-07T00:00:00Z,12:24:00,Tuesday,YORK MILLS STATION,SUEAS,22,27,N,YU,5396,November,12
2023-11-07T00:00:00Z,12:38:00,Tuesday,DUFFERIN STATION,PUMEL,0,0,Invalid,BD,Invalid,November,12
2023-11-07T00:00:00Z,13:30:00,Tuesday,OSGOODE STATION,SUDP,0,0,Invalid,YU,Invalid,November,13
2023-11-07T00:00:00Z,14:21:00,Tuesday,MAIN STREET STATION,SUDP,0,0,W,BD,5311,November,14
2023-11-07T00:00:00Z,14:23:00,Tuesday,FINCH STATION,PUMEL,0,0,Invalid,YU,Invalid,November,14
2023-11-07T00:00:00Z,14:47:00,Tuesday,FINCH STATION,MUPAA,0,0,S,YU,5886,November,14
2023-11-07T00:00:00Z,15:22:00,Tuesday,GLENCAIRN STATION,PUOPO,5,10,S,YU,6081,November,15
2023-11-07T00:00:00Z,15:25:00,Tuesday,WARDEN STATION,SUUT,0,0,E,BD,5042,November,15
2023-11-07T00:00:00Z,15:33:00,Tuesday,GLENCAIRN STATION,PUOPO,4,9,S,YU,6076,November,15
2023-11-07T00:00:00Z,15:39:00,Tuesday,WOODBINE STATION,SUSA,0,0,W,BD,5035,November,15
2023-11-07T00:00:00Z,15:42:00,Tuesday,DUFFERIN STATION,SUDP,0,0,E,BD,5199,November,15
2023-11-07T00:00:00Z,15:43:00,Tuesday,ST CLAIR WEST STATION,MUTO,5,10,S,YU,6076,November,15
2023-11-07T00:00:00Z,15:57:00,Tuesday,WOODBINE STATION,SUSA,3,6,E,BD,5270,November,15
2023-11-07T00:00:00Z,15:57:00,Tuesday,YORKDALE STATION,SUSA,0,0,S,YU,Invalid,November,15
2023-11-07T00:00:00Z,16:07:00,Tuesday,KEELE STATION,SUDP,0,0,W,BD,5025,November,16
2023-11-07T00:00:00Z,16:19:00,Tuesday,SHEPPARD STATION,SUDP,0,0,Invalid,YU,Invalid,November,16
2023-11-07T00:00:00Z,16:30:00,Tuesday,ST CLAIR STATION,SUDP,6,9,N,YU,5406,November,16
2023-11-07T00:00:00Z,16:58:00,Tuesday,WILSON STATION,MUATC,5,10,S,YU,5466,November,16
2023-11-07T00:00:00Z,17:05:00,Tuesday,BATHURST STATION,SUDP,3,6,W,BD,5211,November,17
2023-11-07T00:00:00Z,17:10:00,Tuesday,VAUGHAN MC STATION,MUATC,3,6,S,YU,5396,November,17
2023-11-07T00:00:00Z,17:12:00,Tuesday,BLOOR STATION,SUDP,0,0,S,YU,Invalid,November,17
2023-11-07T00:00:00Z,17:17:00,Tuesday,ST GEORGE YUS STATION,MUPAA,3,6,N,YU,5936,November,17
2023-11-07T00:00:00Z,17:37:00,Tuesday,BROADVIEW STATION,MUIRS,0,0,Invalid,BD,Invalid,November,17
2023-11-07T00:00:00Z,17:38:00,Tuesday,DUNDAS WEST STATION,MUD,0,0,W,BD,5121,November,17
2023-11-07T00:00:00Z,17:50:00,Tuesday,KIPLING STATION,MUIS,0,0,Invalid,BD,Invalid,November,17
2023-11-07T00:00:00Z,18:42:00,Tuesday,DUNDAS STATION,SUDP,0,0,Invalid,YU,Invalid,November,18
2023-11-07T00:00:00Z,19:03:00,Tuesday,FINCH WEST STATION,SUUT,0,0,N,YU,5566,November,19
2023-11-07T00:00:00Z,19:53:00,Tuesday,BATHURST STATION,MUIS,0,0,Invalid,BD,Invalid,November,19
2023-11-07T00:00:00Z,20:40:00,Tuesday,BLOOR STATION,SUDP,0,0,Invalid,YU,Invalid,November,20
2023-11-07T00:00:00Z,21:35:00,Tuesday,DUFFERIN STATION,SUSA,0,0,Invalid,BD,Invalid,November,21
2023-11-07T00:00:00Z,21:36:00,Tuesday,KING STATION,MUIRS,0,0,Invalid,YU,Invalid,November,21
2023-11-07T00:00:00Z,21:39:00,Tuesday,KIPLING STATION,SUDP,3,8,E,BD,5143,November,21
2023-11-07T00:00:00Z,21:44:00,Tuesday,YORK MILLS STATION,MUPAA,7,12,S,YU,5476,November,21
2023-11-07T00:00:00Z,21:55:00,Tuesday,OSGOODE STATION,MUIRS,0,0,Invalid,YU,Invalid,November,21
2023-11-07T00:00:00Z,22:00:00,Tuesday,YONGE UNIVERSITY/BLOOR,MUO,0,0,Invalid,YU/BD,Invalid,November,22
2023-11-07T00:00:00Z,22:19:00,Tuesday,SPADINA BD STATION,SUSA,0,0,Invalid,BD,Invalid,November,22
2023-11-07T00:00:00Z,22:23:00,Tuesday,KENNEDY BD STATION,MUI,5,10,W,BD,5221,November,22
2023-11-07T00:00:00Z,22:37:00,Tuesday,ST CLAIR STATION,SUDP,5,10,N,YU,5706,November,22
2023-11-07T00:00:00Z,22:46:00,Tuesday,SHERBOURNE STATION,SUAP,0,0,Invalid,BD,Invalid,November,22
2023-11-07T00:00:00Z,23:00:00,Tuesday,SHEPPARD STATION TO EG,MUO,0,0,Invalid,YU,Invalid,November,23
2023-11-07T00:00:00Z,23:00:00,Tuesday,ST GEORGE BD STATION,SUO,0,0,W,BD,5045,November,23
2023-11-07T00:00:00Z,23:08:00,Tuesday,COLLEGE STATION,MUIS,0,0,Invalid,YU,Invalid,November,23
2023-11-07T00:00:00Z,23:19:00,Tuesday,ISLINGTON STATION,MUI,10,15,W,BD,5044,November,23
2023-11-07T00:00:00Z,00:01:00,Tuesday,SHERBOURNE STATION,SUAE,0,0,W,BD,5169,November,0
2023-11-07T00:00:00Z,00:25:00,Tuesday,PAPE STATION,SUO,12,17,E,BD,5143,November,0
2023-11-07T00:00:00Z,00:31:00,Tuesday,BROADVIEW STATION,MUPAA,0,0,E,BD,5141,November,0
2023-11-07T00:00:00Z,01:01:00,Tuesday,ST CLAIR STATION,MUPAA,3,10,S,YU,5876,November,1
2023-11-07T00:00:00Z,01:33:00,Tuesday,DAVISVILLE STATION,MUSAN,5,10,S,YU,6011,November,1
2023-11-07T00:00:00Z,01:56:00,Tuesday,VAUGHAN MC STATION,MUIS,0,0,S,YU,5751,November,1
2023-11-07T00:00:00Z,09:39:00,Tuesday,BAYVIEW STATION,SUDP,3,10,W,SHP,6191,November,9
2023-11-07T00:00:00Z,16:15:00,Tuesday,ROSEDALE STATION,SUAP,0,0,N,SHP,5906,November,16
2023-11-08T00:00:00Z,02:16:00,Wednesday,KIPLING STATION,TUMVS,0,0,W,BD,5005,November,2
2023-11-08T00:00:00Z,02:50:00,Wednesday,VAUGHAN MC STATION,MUIS,0,0,Invalid,YU,Invalid,November,2
2023-11-08T00:00:00Z,03:10:00,Wednesday,DANFORTH DIVISION,PUMO,0,0,Invalid,BD,Invalid,November,3
2023-11-08T00:00:00Z,05:15:00,Wednesday,KIPLING STATION,PUTWZ,8,0,E,BD,5048,November,5
2023-11-08T00:00:00Z,05:38:00,Wednesday,LAWRENCE STATION,MUATC,11,0,N,YU,5396,November,5
2023-11-08T00:00:00Z,05:51:00,Wednesday,JANE STATION,EUVE,21,0,W,BD,5005,November,5
2023-11-08T00:00:00Z,06:18:00,Wednesday,BLOOR STATION,MUIRS,0,0,Invalid,YU,Invalid,November,6
2023-11-08T00:00:00Z,06:25:00,Wednesday,NORTH YORK CTR STATION,SUDP,0,0,Invalid,YU,Invalid,November,6
2023-11-08T00:00:00Z,07:09:00,Wednesday,COXWELL STATION,MUSC,0,0,E,BD,5220,November,7
2023-11-08T00:00:00Z,07:21:00,Wednesday,MAIN STREET STATION,SUO,0,0,W,BD,Invalid,November,7
2023-11-08T00:00:00Z,07:29:00,Wednesday,OSSINGTON STATION,SUO,0,0,Invalid,BD,Invalid,November,7
2023-11-08T00:00:00Z,08:03:00,Wednesday,KIPLING STATION,PUMST,0,0,Invalid,BD,Invalid,November,8
2023-11-08T00:00:00Z,08:08:00,Wednesday,WELLESLEY STATION,MUIRS,0,0,Invalid,YU,Invalid,November,8
2023-11-08T00:00:00Z,08:10:00,Wednesday,KING STATION,MUPAA,3,6,S,YU,5611,November,8
2023-11-08T00:00:00Z,08:10:00,Wednesday,SHERBOURNE STATION,MUIR,3,5,W,BD,5059,November,8
2023-11-08T00:00:00Z,08:22:00,Wednesday,CASTLE FRANK STATION,MUIR,3,5,W,BD,5311,November,8
2023-11-08T00:00:00Z,08:27:00,Wednesday,SHEPPARD STATION,SUUT,5,8,N,YU,6121,November,8
2023-11-08T00:00:00Z,08:28:00,Wednesday,SHERBOURNE STATION,MUIS,0,0,W,BD,Invalid,November,8
2023-11-08T00:00:00Z,08:40:00,Wednesday,GREENWOOD YARD,MUO,0,0,Invalid,BD,Invalid,November,8
2023-11-08T00:00:00Z,08:41:00,Wednesday,BLOOR STATION,SUO,0,0,Invalid,YU,Invalid,November,8
2023-11-08T00:00:00Z,08:41:00,Wednesday,ST CLAIR WEST STATION,SUAP,0,0,N,YU,Invalid,November,8
2023-11-08T00:00:00Z,08:57:00,Wednesday,ST CLAIR WEST STATION,MUO,0,0,S,YU,Invalid,November,8
2023-11-08T00:00:00Z,09:06:00,Wednesday,ISLINGTON STATION,SUO,0,0,E,BD,5077,November,9
2023-11-08T00:00:00Z,09:10:00,Wednesday,CHRISTIE STATION,SUDP,0,0,Invalid,BD,Invalid,November,9
2023-11-08T00:00:00Z,09:11:00,Wednesday,WILSON STATION,PUSRA,5,8,S,YU,5801,November,9
2023-11-08T00:00:00Z,09:58:00,Wednesday,DUNDAS STATION,TUO,5,10,S,YU,5901,November,9
2023-11-08T00:00:00Z,10:03:00,Wednesday,COXWELL STATION,MUIS,0,0,Invalid,BD,Invalid,November,10
2023-11-08T00:00:00Z,10:12:00,Wednesday,KIPLING STATION,MUTO,0,0,E,BD,5036,November,10
2023-11-08T00:00:00Z,10:29:00,Wednesday,DUNDAS STATION,MUIRS,0,0,N,YU,Invalid,November,10
